train_id,brake_pad_wear_pct,door_cycles,hvac_pressure_psi,traction_motor_temp_c,mileage_km,days_since_ibl,past_30d_delays,past_30d_faults,brake_risk,door_risk,hvac_risk,traction_risk,next_day_failure_prob,failure_event
KM-109,45.82,46024,52.97,87.36,163388.1,87,0,0,0.2099,0.4364,0.6117,0.4959,0.4041,1
KM-101,42.79,44788,59.38,45.72,93567.1,158,4,0,0.3831,0.4189,0.4617,0.0,0.3312,0
KM-123,41.35,30335,50.13,74.83,95011.6,84,2,1,0.2709,0.3135,0.7206,0.1379,0.3449,0
KM-116,47.88,10800,53.76,67.89,10897.9,109,3,0,0.3793,0.0496,0.6133,0.0,0.2678,1
KM-107,67.02,5251,45.82,77.5,130193.0,42,1,1,0.4992,0.0968,0.8301,0.2143,0.4078,0
KM-122,12.83,13708,49.01,50.96,60838.9,21,1,0,0.0665,0.0709,0.671,0.0,0.1752,0
KM-124,63.22,8700,56.73,84.1,124681.7,134,3,0,0.5496,0.0359,0.5319,0.4029,0.3883,0
KM-106,29.15,70882,50.06,81.92,71543.7,45,1,0,0.1349,0.834,0.6652,0.3405,0.4569,1
KM-120,42.14,68500,65.87,84.32,147904.4,100,3,1,0.3276,0.8723,0.15,0.4091,0.4445,0
KM-119,15.26,36415,57.8,69.05,155641.3,42,4,2,0.2233,0.4671,0.3512,0.0,0.2652,0
KM-116,47.32,5582,48.21,94.47,7941.8,60,1,0,0.2739,0.0184,0.7614,0.699,0.3926,1
KM-114,22.64,39787,60.81,58.36,150852.0,76,2,0,0.1512,0.3507,0.2815,0.0,0.1969,0
KM-107,16.8,74825,59.96,90.84,93142.4,26,1,1,0.0782,0.9846,0.2407,0.5956,0.4408,1
KM-123,31.75,72979,49.06,60.54,49881.9,124,0,0,0.1008,0.8713,0.8237,0.0,0.4178,0
KM-120,46.36,25664,44.61,46.43,10477.9,179,1,1,0.2649,0.2617,1.0,0.0,0.3581,0
KM-116,56.6,54738,43.98,63.53,44753.2,114,1,1,0.3703,0.646,1.0,0.0,0.4911,1
KM-121,38.91,77057,73.74,95.45,50723.2,59,1,1,0.2014,1.0,0.0885,0.7271,0.4836,0
KM-115,62.4,41338,70.35,94.09,60483.6,74,0,0,0.3893,0.3714,0.111,0.6884,0.389,0
KM-108,29.34,27010,40.86,75.34,157351.6,26,1,0,0.1361,0.1962,1.0,0.1526,0.3272,0
KM-108,82.61,66285,62.82,71.16,9919.1,136,2,1,0.7825,0.8342,0.2911,0.0331,0.5473,0
KM-110,72.03,47428,66.35,91.84,16554.5,76,0,0,0.5189,0.4565,0.114,0.624,0.4433,1
KM-118,46.68,44229,62.21,47.61,132571.8,33,1,0,0.2679,0.4111,0.161,0.0,0.2287,0
KM-118,7.49,71393,49.63,91.23,173800.2,54,0,0,0.0056,0.843,0.696,0.6065,0.4732,0
KM-121,52.65,76645,60.19,47.75,96533.6,112,2,1,0.3772,1.0,0.3603,0.0,0.4541,0
KM-114,5.29,57066,53.72,84.86,59607.9,103,0,0,0.0028,0.6025,0.6057,0.4246,0.3576,0
KM-117,27.73,62361,47.4,71.87,37950.1,100,4,0,0.2769,0.6882,0.8542,0.0533,0.4505,0
KM-120,41.62,77298,64.46,81.57,156325.6,131,1,0,0.2233,0.9498,0.2182,0.3306,0.4253,0
KM-120,37.87,16157,70.79,55.43,111625.1,98,1,0,0.1934,0.0908,0.147,0.0,0.1198,0
KM-123,93.48,33663,55.71,63.05,34915.9,52,1,0,0.9238,0.273,0.4497,0.0,0.4815,0
KM-121,92.14,47243,55.5,87.91,33379.1,108,1,2,0.899,0.6138,0.542,0.5116,0.6788,1
KM-101,40.03,68619,51.24,56.24,41865.6,131,3,1,0.3102,0.8744,0.7468,0.0,0.4765,0
KM-120,23.05,51968,40.0,76.54,108748.6,93,2,1,0.1531,0.6036,1.0,0.1868,0.4418,0
KM-108,76.85,2131,64.15,72.99,179222.8,23,4,0,0.7906,0.0043,0.0686,0.0854,0.3086,0
KM-119,46.38,74799,73.85,96.52,80299.7,91,2,0,0.3151,0.9041,0.1365,0.7576,0.5151,0
KM-115,18.24,78207,52.49,94.08,72845.6,40,2,1,0.1333,1.0,0.5605,0.688,0.5463,0
KM-108,75.7,35519,41.24,104.61,118021.1,35,1,2,0.6231,0.4558,1.0,0.9889,0.7298,0
KM-111,20.55,78897,71.81,88.97,26523.7,168,1,1,0.0922,1.0,0.252,0.5419,0.4411,0
KM-118,62.35,32970,59.04,104.46,174651.8,156,3,1,0.5388,0.3446,0.4722,0.9846,0.5661,1
KM-124,32.58,63180,68.71,55.77,79303.0,5,2,0,0.2062,0.7018,0.0075,0.0,0.2491,0
KM-111,63.58,54664,51.19,84.42,93185.3,90,2,0,0.5042,0.5648,0.6876,0.4119,0.5376,0
KM-109,84.27,26992,55.82,97.63,55508.4,135,3,0,0.8602,0.196,0.5698,0.7894,0.6219,0
KM-101,26.25,60036,60.67,66.44,150001.1,171,1,1,0.1189,0.7301,0.4299,0.0,0.3101,0
KM-102,56.31,37709,53.62,78.7,6015.1,153,0,0,0.317,0.3236,0.6847,0.2485,0.3785,0
KM-112,30.91,18061,65.6,71.5,22431.0,25,1,0,0.1456,0.1073,0.0375,0.0429,0.0938,0
KM-120,40.94,24268,48.14,68.47,77072.6,98,2,1,0.2676,0.2471,0.8216,0.0,0.3198,0
KM-123,19.73,51734,73.73,96.91,36557.5,174,1,1,0.0889,0.6,0.261,0.7689,0.3871,0
KM-123,68.51,45003,69.18,52.69,114461.3,160,1,1,0.5194,0.5019,0.24,0.0,0.3553,0
KM-116,86.35,26844,59.37,55.55,171351.2,120,0,2,0.7457,0.3544,0.4052,0.0,0.4306,1
KM-110,91.57,29008,54.69,74.17,127591.1,48,2,3,0.9385,0.4583,0.4845,0.1191,0.5638,1
KM-113,19.18,36216,64.13,101.51,46186.8,170,1,1,0.0868,0.3846,0.2897,0.9003,0.3645,0
KM-121,40.7,60470,61.04,104.49,134729.2,83,0,1,0.1656,0.7372,0.2828,0.9854,0.4959,0
KM-102,64.67,20022,46.0,70.24,26794.6,39,0,0,0.4183,0.1252,0.8186,0.0068,0.3428,1
KM-121,81.95,26558,54.4,52.44,160499.6,37,0,0,0.6716,0.1913,0.4794,0.0,0.3788,0
KM-112,15.68,79035,67.56,84.82,86544.2,157,1,0,0.0746,0.982,0.2355,0.4234,0.4034,0
KM-115,42.92,61996,55.46,54.47,12021.2,24,1,0,0.2342,0.6822,0.4178,0.0,0.3361,1
KM-106,6.95,14780,67.07,68.3,68581.2,2,1,0,0.0548,0.0794,0.003,0.0,0.0396,0
KM-125,45.0,51264,70.97,56.06,32610.2,86,0,0,0.2025,0.513,0.129,0.0,0.2249,0
KM-110,81.79,1858,69.88,96.4,71452.6,17,2,1,0.769,0.0835,0.0255,0.7544,0.446,0
KM-107,26.02,13020,63.13,86.94,92933.4,69,0,0,0.0677,0.0657,0.1781,0.4839,0.1725,0
KM-112,78.99,5787,70.24,51.83,108990.5,122,1,1,0.6739,0.0995,0.183,0.0,0.2973,0
KM-112,55.2,9571,47.49,62.6,49981.0,109,2,1,0.4047,0.1214,0.8639,0.0,0.3448,0
KM-104,78.38,40650,60.42,54.66,177260.8,141,1,1,0.6643,0.4422,0.3947,0.0,0.422,0
KM-123,71.73,62242,44.13,98.68,123800.4,150,1,0,0.5645,0.6863,1.0,0.8194,0.733,0
KM-115,22.06,71184,67.04,102.69,154986.5,91,1,0,0.0987,0.8393,0.1365,0.934,0.4585,1
KM-124,74.97,7464,61.49,95.38,104678.8,44,2,2,0.662,0.1885,0.2063,0.725,0.4651,0
KM-110,24.82,63783,62.19,84.18,66234.6,108,1,0,0.1116,0.7119,0.2742,0.405,0.3529,0
KM-110,14.34,1210,53.34,88.14,104140.9,137,1,1,0.0706,0.0819,0.6719,0.5181,0.2832,1
KM-102,31.36,63997,48.17,63.94,146941.0,9,2,0,0.1983,0.7155,0.6866,0.0,0.3856,1
KM-109,17.63,45982,48.62,88.2,70039.8,129,1,0,0.0811,0.4358,0.8486,0.5201,0.4111,0
KM-112,68.59,51834,46.42,90.27,136666.4,97,2,2,0.5704,0.6815,0.8889,0.5791,0.6636,0
KM-120,48.77,20132,62.22,82.16,58048.3,132,0,3,0.2378,0.3662,0.3091,0.3474,0.3061,0
KM-107,62.75,56264,72.79,89.01,125670.9,157,0,0,0.3937,0.5898,0.2355,0.5432,0.441,0
KM-120,56.81,78637,67.68,63.38,159614.5,49,2,1,0.4227,1.0,0.0735,0.0,0.4126,0
KM-110,42.51,22791,67.05,101.78,45181.0,161,0,1,0.1807,0.2321,0.2415,0.9081,0.3512,0
KM-110,51.46,36240,63.29,60.52,51930.7,131,2,1,0.3648,0.3849,0.2648,0.0,0.2769,0
KM-121,20.49,78562,54.17,62.95,44404.9,71,2,0,0.142,0.9732,0.5399,0.0,0.401,1
KM-121,51.32,41398,69.84,77.07,28386.0,131,4,0,0.4634,0.3722,0.1965,0.2021,0.335,1
KM-124,66.17,51875,71.57,94.8,116909.8,57,2,0,0.5379,0.5222,0.0855,0.7086,0.4776,0
KM-117,86.1,8295,44.79,74.55,64939.2,86,3,0,0.8913,0.0334,0.9375,0.1301,0.5338,1
KM-114,62.52,26259,62.67,100.68,177930.7,153,1,0,0.4409,0.1881,0.3227,0.8767,0.4412,0
KM-112,12.99,72054,48.19,80.85,7965.1,75,1,0,0.0669,0.8548,0.7848,0.3099,0.4561,0
KM-118,78.17,37838,60.27,68.36,60572.3,12,2,3,0.711,0.5653,0.2071,0.0,0.4316,0
KM-113,83.01,8563,64.07,62.83,118425.0,101,1,0,0.7391,0.035,0.1888,0.0,0.3052,0
KM-117,61.99,70636,63.6,100.31,14504.3,93,2,1,0.4842,0.9097,0.1955,0.866,0.6092,0
KM-119,94.09,78852,44.45,88.42,150396.9,171,2,0,0.9852,0.9786,1.0,0.5262,0.8947,1
KM-110,60.73,73576,40.71,46.04,29019.4,106,1,0,0.4189,0.882,1.0,0.0,0.5671,0
KM-103,88.74,67372,74.77,50.49,169531.3,52,1,2,0.8375,0.9328,0.078,0.0,0.5419,1
KM-121,72.0,47698,70.57,55.86,70218.1,168,3,2,0.6684,0.6204,0.252,0.0,0.4394,0
KM-107,43.28,13219,41.48,69.1,118378.2,126,2,0,0.2873,0.0672,1.0,0.0,0.3174,0
KM-122,63.22,41211,48.03,46.04,149386.2,79,1,0,0.4497,0.3697,0.7973,0.0,0.4093,0
KM-115,86.61,52277,67.66,97.83,165908.6,38,1,1,0.8001,0.6082,0.057,0.7952,0.6026,1
KM-105,43.4,39168,58.46,57.96,53093.0,97,2,2,0.2884,0.5026,0.4073,0.0,0.308,0
KM-106,74.29,68900,42.81,95.73,177605.5,100,2,0,0.6519,0.7993,1.0,0.7352,0.775,0
KM-101,47.13,51665,65.14,75.31,169644.3,116,0,0,0.2221,0.519,0.174,0.1517,0.2726,0
KM-111,17.45,32441,53.74,83.0,72874.1,148,1,2,0.0804,0.4182,0.6723,0.3714,0.3414,0
KM-121,37.83,30950,52.65,45.96,64561.0,109,3,1,0.2931,0.3206,0.6576,0.0,0.3143,0
KM-110,17.44,49978,62.18,100.54,157167.7,154,1,1,0.0804,0.5738,0.3437,0.8726,0.4148,0
KM-119,23.32,58102,51.05,58.33,128772.6,118,1,1,0.1044,0.6989,0.7352,0.0,0.3583,0
KM-108,40.72,41031,43.77,84.96,165357.4,71,0,0,0.1658,0.3673,0.9556,0.4273,0.4264,0
KM-122,79.23,41842,72.52,80.89,90923.3,30,3,0,0.7777,0.3783,0.045,0.311,0.438,0
KM-106,86.47,21992,47.98,103.08,159045.4,52,1,0,0.7977,0.1441,0.7588,0.9453,0.656,1
KM-117,27.23,13805,53.67,80.38,125526.0,18,1,1,0.1242,0.1517,0.4801,0.2964,0.2367,0
KM-117,57.53,25438,71.03,58.5,147849.3,48,0,1,0.331,0.2593,0.072,0.0,0.1951,0
KM-112,18.27,53206,73.25,91.53,20278.7,152,2,2,0.1334,0.7024,0.228,0.6151,0.3909,0
KM-107,35.98,11397,66.85,56.97,34291.4,22,1,0,0.1795,0.0538,0.033,0.0,0.0829,0
KM-121,14.44,36332,48.11,100.21,51995.2,67,1,1,0.0708,0.3861,0.7761,0.8632,0.4492,0
KM-109,49.39,59443,59.83,87.76,20873.5,77,4,0,0.444,0.6405,0.3223,0.5075,0.4815,0
KM-112,26.75,37230,52.54,96.2,70818.5,2,3,1,0.2215,0.3975,0.5013,0.7487,0.4269,0
KM-122,62.29,21780,49.12,59.42,115166.4,174,2,2,0.488,0.3021,0.8961,0.0,0.4255,0
KM-124,84.24,77399,63.68,55.07,179900.1,69,2,1,0.8096,1.0,0.1562,0.0,0.5646,0
KM-103,28.0,43629,66.11,82.88,114360.0,16,0,0,0.0784,0.4027,0.024,0.3681,0.2066,0
KM-116,24.02,19825,71.43,89.28,51645.7,126,2,1,0.1577,0.2034,0.189,0.5509,0.254,0
KM-111,21.22,30843,55.59,83.98,99995.5,94,3,1,0.195,0.3194,0.5173,0.3993,0.3314,0
KM-107,10.89,45576,62.37,83.15,30958.1,58,2,1,0.1119,0.51,0.1922,0.3757,0.2802,1
KM-107,52.16,56776,51.95,53.47,15467.6,27,0,0,0.2721,0.5979,0.5624,0.0,0.3572,1
KM-124,76.24,1453,59.24,68.75,82704.0,59,2,1,0.6813,0.0824,0.319,0.0,0.3229,0
KM-123,60.84,49376,63.15,47.01,9498.9,118,4,1,0.5702,0.5649,0.2509,0.0,0.391,1
KM-106,51.92,76113,41.55,90.58,105299.6,168,1,0,0.3195,0.928,1.0,0.5881,0.6615,0
KM-123,53.49,33728,52.91,76.44,102568.5,4,5,0,0.5362,0.2737,0.4898,0.184,0.3909,0
KM-102,58.7,55691,54.06,56.68,107024.0,87,0,1,0.3446,0.6608,0.5681,0.0,0.3994,0
KM-107,24.53,10590,74.69,49.06,12361.6,44,1,1,0.1102,0.1282,0.066,0.0,0.0838,0
KM-114,49.75,18577,47.87,96.29,77087.9,135,3,0,0.3975,0.1119,0.8878,0.7511,0.4949,0
KM-115,26.11,11456,44.51,56.66,128023.1,66,0,1,0.0682,0.1342,0.9185,0.0,0.2411,0
KM-105,83.7,25223,72.55,51.67,69891.8,32,2,0,0.8005,0.177,0.048,0.0,0.334,0
KM-113,6.47,55712,71.16,78.6,133947.9,164,1,1,0.0542,0.6611,0.246,0.2457,0.2826,1
KM-108,25.31,50888,67.97,55.29,163024.7,128,1,1,0.1141,0.5873,0.192,0.0,0.2252,0
KM-104,39.33,20563,40.18,63.85,61644.9,71,3,1,0.3047,0.2103,1.0,0.0,0.3592,0
KM-114,28.51,56128,71.17,83.85,59437.8,30,1,2,0.1313,0.7477,0.045,0.3956,0.321,0
KM-108,32.85,43829,58.42,84.89,87493.4,87,2,1,0.2079,0.4855,0.3937,0.4254,0.358,0
KM-123,61.89,12085,51.44,71.21,54547.6,145,4,0,0.583,0.0587,0.7598,0.0346,0.3776,1
KM-103,93.45,42377,68.54,80.21,119935.6,24,1,0,0.9233,0.3855,0.036,0.2916,0.4851,0
KM-110,11.6,78618,58.04,100.66,171909.9,159,0,4,0.0135,1.0,0.5171,0.8759,0.5333,1
KM-122,64.83,12464,41.2,87.21,140306.8,74,1,1,0.4702,0.1415,1.0,0.4916,0.4983,0
KM-101,73.58,59070,49.27,94.99,112095.0,131,2,1,0.6414,0.7145,0.8259,0.7141,0.7111,1
KM-122,90.31,69298,56.99,76.73,123251.8,177,1,0,0.8656,0.8062,0.586,0.1922,0.6602,1
KM-124,20.76,56481,63.3,56.68,179690.6,43,0,2,0.0431,0.7532,0.1327,0.0,0.2299,0
KM-113,36.37,13185,41.78,69.22,161844.3,13,2,1,0.2323,0.1469,0.9481,0.0,0.3076,1
KM-117,92.08,17316,62.69,75.04,154586.1,48,1,1,0.8979,0.1807,0.1645,0.144,0.4211,0
KM-118,69.57,43910,61.44,51.24,178046.2,120,2,1,0.584,0.4866,0.3222,0.0,0.3905,0
KM-107,24.96,46911,49.14,46.03,113635.5,135,0,1,0.0623,0.529,0.837,0.0,0.3215,0
KM-123,82.38,49596,57.73,62.33,96315.4,59,5,1,0.9286,0.5681,0.3793,0.0,0.5429,0
KM-119,27.83,40946,67.62,94.28,179470.9,137,1,1,0.1274,0.4462,0.2055,0.6938,0.336,0
KM-123,33.13,74579,72.55,63.78,120372.3,141,1,0,0.1598,0.9001,0.2115,0.0,0.3232,1
KM-109,68.35,48535,69.9,94.24,74292.6,137,1,1,0.5172,0.5525,0.2055,0.6927,0.4988,1
KM-124,86.93,16462,54.9,52.42,102586.3,63,2,2,0.8557,0.2533,0.4986,0.0,0.4626,0
KM-117,65.07,21083,65.67,94.03,12605.9,122,2,2,0.5234,0.2953,0.183,0.6867,0.4309,1
KM-106,78.6,50820,48.45,91.86,98093.0,126,1,0,0.6678,0.5063,0.8512,0.6245,0.6555,1
KM-107,69.87,22177,66.11,93.83,151059.5,169,1,0,0.5382,0.146,0.2535,0.681,0.4117,1
KM-113,5.04,74312,58.02,75.81,11312.9,80,0,1,0.0025,0.9753,0.3991,0.1661,0.3578,0
KM-116,83.31,53719,46.65,53.91,117710.6,97,2,1,0.794,0.6302,0.8795,0.0,0.6114,0
KM-101,71.24,52495,65.91,101.08,74743.4,66,3,1,0.6575,0.6115,0.099,0.8879,0.5804,1
KM-123,83.34,60452,65.48,50.04,115249.2,121,4,0,0.8946,0.6569,0.1815,0.0,0.5136,0
KM-117,77.34,15435,68.82,69.68,74235.3,95,2,0,0.6982,0.0847,0.1425,0.0,0.2941,0
KM-120,15.87,26586,56.66,58.21,83007.8,76,2,0,0.1252,0.1916,0.4475,0.0,0.1812,0
KM-118,72.53,57112,65.86,102.18,9522.8,157,0,0,0.5261,0.6032,0.2355,0.9195,0.5659,1
KM-107,44.2,64240,44.36,100.3,14412.9,129,2,0,0.2954,0.7196,1.0,0.8657,0.6564,0
KM-108,39.42,3793,47.21,99.75,98215.5,153,1,1,0.2054,0.0903,0.9411,0.8499,0.4527,1
KM-122,56.05,48282,58.15,64.38,156310.7,4,2,1,0.4142,0.5489,0.28,0.0,0.3382,0
KM-105,24.03,47266,42.21,51.36,132650.8,40,0,1,0.0578,0.5341,0.9718,0.0,0.3481,1
KM-122,73.16,34865,74.58,83.03,114464.8,53,0,0,0.5353,0.2877,0.0795,0.3722,0.3496,0
KM-113,93.99,26306,51.31,78.15,103810.0,23,0,2,0.8834,0.3486,0.582,0.2329,0.5593,1
KM-120,38.65,42390,71.54,97.49,124865.4,35,1,1,0.1994,0.4657,0.0525,0.7853,0.3538,0
KM-102,34.45,17720,58.81,79.1,46984.6,64,3,0,0.2687,0.1042,0.3434,0.26,0.2408,0
KM-103,26.93,7258,54.55,82.46,147743.1,165,1,0,0.1225,0.0273,0.6653,0.3559,0.254,0
KM-110,81.88,23841,42.08,65.39,118903.9,29,2,2,0.7705,0.3227,0.9602,0.0,0.5424,1
KM-111,15.09,61887,43.47,55.43,81357.0,127,3,0,0.1728,0.6804,1.0,0.0,0.4306,0
KM-106,72.44,26647,51.84,65.86,128722.1,35,2,0,0.6247,0.1922,0.5787,0.0,0.3824,0
KM-101,10.22,74310,61.0,57.35,68450.0,81,0,0,0.0104,0.8952,0.2817,0.0,0.2838,0
KM-121,73.61,76044,51.51,62.1,165576.1,169,0,1,0.5419,1.0,0.7932,0.0,0.5983,0
KM-122,31.8,56726,65.72,49.81,9192.0,131,1,5,0.1511,0.9971,0.1965,0.0,0.3415,1
KM-104,46.27,8598,56.11,74.35,84944.3,82,0,2,0.2141,0.1952,0.4784,0.1243,0.2443,0
KM-115,71.8,49287,64.58,102.48,20710.6,48,3,1,0.6655,0.5636,0.0888,0.9279,0.5772,1
KM-117,52.17,4417,46.92,97.56,145354.6,142,2,0,0.3722,0.013,0.9363,0.7874,0.4782,0
KM-105,73.88,20555,66.37,90.5,37321.9,168,0,2,0.5458,0.2902,0.252,0.5856,0.4311,0
KM-103,90.99,36212,72.52,57.35,162108.3,110,1,0,0.878,0.3045,0.165,0.0,0.4164,0
KM-111,6.98,26128,44.67,64.98,144603.1,31,1,0,0.0549,0.1866,0.8597,0.0,0.2378,0
KM-111,78.78,20270,62.31,100.52,162449.6,131,1,0,0.6707,0.1275,0.3039,0.872,0.5018,1
KM-108,75.46,27755,46.09,60.67,11732.7,158,1,2,0.6194,0.3644,0.9933,0.0,0.5065,1
KM-125,65.08,61975,70.24,84.1,132784.5,7,2,1,0.5236,0.7619,0.0105,0.4029,0.4564,1
KM-123,40.67,8646,49.24,98.69,175675.8,80,0,1,0.1654,0.1155,0.7503,0.8198,0.4008,1
KM-101,45.57,30688,49.58,63.08,67438.2,146,2,2,0.3076,0.3976,0.8357,0.0,0.3742,0
KM-117,55.27,77771,43.62,77.23,37447.7,79,0,2,0.3055,1.0,0.9739,0.2067,0.593,0
KM-125,9.29,66988,47.52,82.28,37846.2,61,4,2,0.2086,0.9262,0.7907,0.3508,0.5329,0
KM-119,90.5,75590,45.0,56.38,132276.7,141,1,0,0.8691,0.9185,1.0,0.0,0.7338,0
KM-124,59.75,53560,63.28,56.34,47101.6,165,1,1,0.407,0.6278,0.3162,0.0,0.3626,0
KM-110,14.77,5842,56.95,54.05,76310.5,109,0,2,0.0218,0.1797,0.4856,0.0,0.1497,0
KM-106,5.51,13394,40.02,59.17,178060.8,142,2,1,0.103,0.1485,1.0,0.0,0.2732,0
KM-114,44.6,21356,46.93,66.63,101954.6,15,1,0,0.2489,0.1379,0.7451,0.0,0.2706,1
KM-112,72.78,64177,65.23,62.51,129275.1,106,2,1,0.6296,0.7985,0.159,0.0,0.4518,1
KM-117,46.12,73800,61.63,52.52,23767.5,61,3,1,0.3627,0.966,0.2265,0.0,0.4138,0
KM-113,80.0,36796,50.61,84.59,14621.4,14,5,0,0.8899,0.3119,0.5964,0.4167,0.5921,1
KM-111,32.92,22499,41.18,80.82,75179.2,28,1,1,0.1584,0.2291,0.9948,0.3092,0.3735,0
KM-110,75.45,75600,50.54,100.24,114833.4,162,1,2,0.6192,1.0,0.8215,0.8639,0.8038,1
KM-110,60.88,4994,49.7,65.52,6745.9,71,0,2,0.3706,0.1756,0.7185,0.0,0.3173,0
KM-114,83.64,24495,52.02,102.74,50600.4,45,0,0,0.6995,0.1694,0.5866,0.9353,0.5916,0
KM-123,33.1,69621,62.6,50.76,30408.3,65,3,0,0.2595,0.8118,0.1935,0.0,0.3325,0
KM-108,91.44,1462,51.82,65.36,55107.0,43,3,1,0.9861,0.0825,0.5917,0.0,0.4841,1
KM-103,23.3,50706,43.81,49.49,165919.0,88,3,2,0.2043,0.6646,0.9795,0.0,0.4336,0
KM-103,86.11,64699,65.28,53.03,56329.3,169,2,2,0.8415,0.8873,0.2535,0.0,0.567,1
KM-117,58.71,55399,42.78,89.81,101500.4,65,1,1,0.3946,0.6563,0.9863,0.5659,0.6126,0
KM-119,9.3,38884,56.18,90.92,95894.1,139,0,0,0.0087,0.3389,0.5615,0.5976,0.3196,0
KM-111,34.57,75709,57.42,72.08,157222.2,103,3,0,0.2695,0.9206,0.4579,0.0593,0.4279,1
KM-125,86.28,43059,63.93,86.07,19215.3,117,1,1,0.7945,0.4749,0.2182,0.4591,0.5322,0
KM-118,41.42,26316,52.5,103.79,116339.5,136,2,1,0.2715,0.2687,0.7038,0.9654,0.4961,1
KM-113,55.37,25836,68.82,81.93,121914.1,76,3,0,0.4566,0.1835,0.114,0.3409,0.2967,0
KM-123,66.83,9172,51.01,47.52,55476.7,80,0,1,0.4467,0.1188,0.6794,0.0,0.3219,0
KM-125,45.2,52445,45.79,90.08,124079.3,6,0,0,0.2043,0.5308,0.7775,0.5737,0.4744,0
KM-125,91.0,56547,52.19,68.25,103985.3,172,1,0,0.8781,0.5943,0.7706,0.0,0.61,1
KM-115,80.06,76674,52.52,89.0,65711.6,79,2,1,0.7409,1.0,0.6176,0.5427,0.7414,0
KM-116,54.11,78855,72.45,63.72,37892.7,178,2,0,0.3928,0.9786,0.267,0.0,0.4355,1
KM-116,65.16,30311,61.25,88.79,151063.9,75,2,1,0.5246,0.3132,0.2623,0.5369,0.4217,0
KM-111,7.64,78873,67.23,82.15,6111.6,135,2,0,0.1058,0.9789,0.2025,0.3472,0.3917,1
KM-120,21.47,16592,53.37,85.23,125271.4,105,2,3,0.1461,0.3345,0.6226,0.4353,0.3463,0
KM-101,28.13,9544,51.15,74.05,152579.4,130,2,2,0.1791,0.2012,0.7492,0.1157,0.286,0
KM-106,39.62,21200,64.83,85.09,16764.7,54,0,0,0.157,0.1364,0.0878,0.431,0.1928,0
KM-115,67.08,67660,61.57,82.01,99106.9,73,2,3,0.55,1.0,0.2467,0.3431,0.5604,0
KM-106,9.12,67714,68.39,79.86,118847.3,168,1,2,0.0583,0.9387,0.252,0.2817,0.3618,0
KM-111,52.97,53436,66.84,96.7,142141.1,86,1,1,0.3306,0.6259,0.129,0.7629,0.4506,0
KM-106,65.26,63076,61.54,82.09,22492.4,60,1,0,0.4758,0.7001,0.2286,0.3453,0.4563,0
KM-110,18.75,34707,49.65,53.12,111495.1,65,1,2,0.0851,0.4458,0.7116,0.0,0.2836,0
KM-104,21.46,18343,61.86,99.84,173639.9,109,2,1,0.1461,0.1898,0.2891,0.8526,0.3269,0
KM-112,17.06,3746,73.06,95.39,148241.1,100,1,0,0.0791,0.0101,0.15,0.7255,0.2053,0
KM-101,19.72,19226,44.59,67.34,25874.1,40,0,0,0.0389,0.1178,0.8762,0.0,0.2183,1
KM-120,93.61,36487,50.48,57.43,126594.7,133,1,0,0.9263,0.308,0.7804,0.0,0.5573,0
KM-119,21.55,33002,60.83,104.92,125114.6,105,1,0,0.0964,0.265,0.3243,0.9976,0.3644,1
KM-114,88.33,36902,60.61,83.75,50658.7,169,1,1,0.8302,0.3933,0.4291,0.393,0.5533,0
KM-115,62.06,11720,42.9,74.36,46717.1,169,0,0,0.3851,0.0561,1.0,0.1244,0.3737,0
KM-107,6.33,64801,41.85,51.28,79126.1,71,2,1,0.104,0.809,1.0,0.0,0.4387,1
KM-106,14.45,60894,60.58,58.23,139188.8,115,2,1,0.1209,0.7441,0.3494,0.0,0.2982,0
KM-102,89.16,55953,53.46,104.45,163147.4,23,2,2,0.895,0.7449,0.4959,0.9844,0.7956,1
KM-115,40.8,67362,49.75,73.12,142128.5,145,0,1,0.1665,0.8527,0.8274,0.0893,0.4548,0
KM-121,73.81,58497,72.42,64.71,28660.4,22,0,2,0.5448,0.7853,0.033,0.0,0.3936,0
KM-123,29.13,74515,68.0,93.1,23638.1,163,2,1,0.1849,0.9789,0.2445,0.66,0.4903,0
KM-110,16.9,70127,54.22,96.08,102661.3,172,2,1,0.1285,0.9007,0.6891,0.7452,0.557,0
KM-107,60.93,11530,43.46,74.03,112436.3,162,2,0,0.4712,0.0547,1.0,0.1151,0.4016,0
KM-112,68.49,76092,59.68,99.15,94308.2,90,0,2,0.4691,1.0,0.3477,0.8329,0.6503,1
KM-102,24.85,27389,69.98,86.31,120360.8,112,0,0,0.0617,0.2003,0.168,0.4661,0.1985,0
KM-107,27.55,56869,56.17,97.14,143525.7,131,0,0,0.0759,0.5993,0.5496,0.7754,0.4414,0
KM-116,56.75,59535,53.84,79.6,5669.0,82,3,0,0.472,0.642,0.5695,0.2742,0.4944,1
KM-122,12.84,34381,60.64,48.63,117480.7,174,1,1,0.0665,0.3617,0.4354,0.0,0.2008,0
KM-109,31.1,18671,61.69,49.81,172727.4,27,2,0,0.1967,0.1127,0.1728,0.0,0.1316,0
KM-124,7.75,53717,54.26,96.71,16575.6,129,1,1,0.056,0.6302,0.623,0.7632,0.4544,0
KM-111,71.64,21365,48.24,96.16,44274.5,59,2,2,0.6132,0.298,0.7587,0.7475,0.5904,1
